episode_name,dialogue,person_scene,filtered_words,stemmed_words,pos_tags,entities
Series 08 Episode 08 – The Prom Equivalency," Sheldon, this is silly. I’m not missing another prom. I’m going upstairs now. Good-bye.",Amy,"['sheldon', 'silly', 'im', 'missing', 'another', 'prom', 'im', 'going', 'upstairs', 'goodbye']","['sheldon', 'silli', 'im', 'miss', 'anoth', 'prom', 'im', 'go', 'upstair', 'goodby']","[('sheldon', 'PROPN'), ('silly', 'PROPN'), ('i', 'PRON'), ('m', 'AUX'), ('missing', 'VERB'), ('another', 'DET'), ('prom', 'NOUN'), ('i', 'PRON'), ('m', 'AUX'), ('going', 'VERB'), ('upstairs', 'ADV'), ('goodbye', 'NOUN')]","[('sheldon silly', 'PERSON')]"
Series 08 Episode 08 – The Prom Equivalency,You did?,Amy,[],[],[],[]
Series 08 Episode 08 – The Prom Equivalency," Well, you can relax. Just because you think I look pretty doesn’t mean we have to spend the night together.",Amy,"['well', 'relax', 'think', 'look', 'pretty', 'doesnt', 'mean', 'spend', 'night', 'together']","['well', 'relax', 'think', 'look', 'pretti', 'doesnt', 'mean', 'spend', 'night', 'togeth']","[('well', 'INTJ'), ('relax', 'VERB'), ('think', 'VERB'), ('look', 'VERB'), ('pretty', 'ADV'), ('does', 'AUX'), ('nt', 'PART'), ('mean', 'VERB'), ('spend', 'VERB'), ('night', 'NOUN'), ('together', 'ADV')]",[]
Series 08 Episode 08 – The Prom Equivalency,I’m always hoping. But tonight I just wanted to have a nice time with you. And maybe dance with someone who has arms.,Amy,"['im', 'always', 'hoping', 'tonight', 'wanted', 'nice', 'time', 'maybe', 'dance', 'someone', 'arms']","['im', 'alway', 'hope', 'tonight', 'want', 'nice', 'time', 'mayb', 'danc', 'someon', 'arm']","[('i', 'PRON'), ('m', 'AUX'), ('always', 'ADV'), ('hoping', 'VERB'), ('tonight', 'NOUN'), ('wanted', 'VERB'), ('nice', 'ADJ'), ('time', 'NOUN'), ('maybe', 'ADV'), ('dance', 'VERB'), ('someone', 'PRON'), ('arms', 'NOUN')]","[('tonight', 'TIME')]"
Series 08 Episode 08 – The Prom Equivalency," Of course I understand. Sheldon, there’s something else I’ve been wanting to say, but before I do, I just, I want you to know that you don’t have to say it back. I know you’re not ready, and I don’t want you to say it just because social convention dictates…",Amy,"['course', 'understand', 'sheldon', 'theres', 'something', 'else', 'ive', 'wanting', 'say', 'want', 'know', 'dont', 'say', 'back', 'know', 'youre', 'ready', 'dont', 'want', 'say', 'social', 'convention', 'dictates…']","['cours', 'understand', 'sheldon', 'there', 'someth', 'els', 'ive', 'want', 'say', 'want', 'know', 'dont', 'say', 'back', 'know', 'your', 'readi', 'dont', 'want', 'say', 'social', 'convent', 'dictates…']","[('course', 'NOUN'), ('understand', 'VERB'), ('sheldon', 'NOUN'), ('there', 'PRON'), ('s', 'VERB'), ('something', 'PRON'), ('else', 'ADV'), ('i', 'PRON'), ('ve', 'AUX'), ('wanting', 'VERB'), ('say', 'NOUN'), ('want', 'VERB'), ('know', 'VERB'), ('do', 'AUX'), ('nt', 'PART'), ('say', 'VERB'), ('back', 'ADV'), ('know', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('ready', 'ADJ'), ('do', 'AUX'), ('nt', 'PART'), ('want', 'VERB'), ('say', 'VERB'), ('social', 'ADJ'), ('convention', 'NOUN'), ('dictates', 'NOUN'), ('…', 'PUNCT')]",[]
Series 08 Episode 08 – The Prom Equivalency,You said it.,Amy,['said'],['said'],"[('said', 'VERB')]",[]
Series 08 Episode 08 – The Prom Equivalency,Okay.,Amy,['okay'],['okay'],"[('okay', 'INTJ')]",[]
Series 08 Episode 09 – The Septum Deviation,This is an easy one. You love this guy.,Amy,"['easy', 'one', 'love', 'guy']","['easi', 'one', 'love', 'guy']","[('easy', 'ADJ'), ('one', 'NUM'), ('love', 'NOUN'), ('guy', 'NOUN')]",[]
Series 08 Episode 09 – The Septum Deviation," Come on, he’s an under-appreciated genius.",Amy,"['come', 'hes', 'underappreciated', 'genius']","['come', 'he', 'underappreci', 'geniu']","[('come', 'VERB'), ('he', 'PRON'), ('s', 'VERB'), ('underappreciated', 'ADJ'), ('genius', 'NOUN')]",[]
Series 08 Episode 09 – The Septum Deviation," It’s not you. Now think, there’s a car named after him.",Amy,"['think', 'theres', 'car', 'named']","['think', 'there', 'car', 'name']","[('think', 'VERB'), ('there', 'PRON'), ('s', 'VERB'), ('car', 'NOUN'), ('named', 'VERB')]",[]
Series 08 Episode 09 – The Septum Deviation," How about this, he’s a poor man’s Sheldon Cooper.",Amy,"['hes', 'poor', 'mans', 'sheldon', 'cooper']","['he', 'poor', 'man', 'sheldon', 'cooper']","[('he', 'PRON'), ('s', 'VERB'), ('poor', 'ADJ'), ('mans', 'PROPN'), ('sheldon', 'PROPN'), ('cooper', 'PROPN')]","[('mans', 'NORP')]"
Series 08 Episode 09 – The Septum Deviation,Hello.,Amy,['hello'],['hello'],"[('hello', 'INTJ')]",[]
Series 08 Episode 09 – The Septum Deviation,Did they figure out what’s wrong?,Amy,"['figure', 'whats', 'wrong']","['figur', 'what', 'wrong']","[('figure', 'VERB'), ('what', 'PRON'), ('s', 'VERB'), ('wrong', 'ADJ')]",[]
Series 08 Episode 09 – The Septum Deviation," Sheldon, it’s a routine procedure, I’ve heard you complain about his snoring.",Amy,"['sheldon', 'routine', 'procedure', 'ive', 'heard', 'complain', 'snoring']","['sheldon', 'routin', 'procedur', 'ive', 'heard', 'complain', 'snore']","[('sheldon', 'NOUN'), ('routine', 'ADJ'), ('procedure', 'NOUN'), ('i', 'PRON'), ('ve', 'AUX'), ('heard', 'VERB'), ('complain', 'NOUN'), ('snoring', 'VERB')]","[('sheldon routine', 'PERSON')]"
Series 08 Episode 09 – The Septum Deviation,Okay.,Amy,['okay'],['okay'],"[('okay', 'INTJ')]",[]
Series 08 Episode 09 – The Septum Deviation,Don’t worry about that. I’m happy to take you to work.,Amy,"['dont', 'worry', 'im', 'happy', 'take', 'work']","['dont', 'worri', 'im', 'happi', 'take', 'work']","[('do', 'AUX'), ('nt', 'PART'), ('worry', 'VERB'), ('i', 'PRON'), ('m', 'VERB'), ('happy', 'ADJ'), ('take', 'VERB'), ('work', 'NOUN')]",[]
Series 08 Episode 09 – The Septum Deviation,It’s nice they’re getting exercise.,Amy,"['nice', 'theyre', 'getting', 'exercise']","['nice', 'theyr', 'get', 'exercis']","[('nice', 'ADJ'), ('they', 'PRON'), ('re', 'AUX'), ('getting', 'VERB'), ('exercise', 'NOUN')]",[]
Series 08 Episode 09 – The Septum Deviation,I’m sure he brought it.,Amy,"['im', 'sure', 'brought']","['im', 'sure', 'brought']","[('i', 'PRON'), ('m', 'VERB'), ('sure', 'ADJ'), ('brought', 'VERB')]",[]
Series 08 Episode 09 – The Septum Deviation," He probably got a new one. Finish your breakfast. Look, there’s an entire section of my dashboard that doesn’t have any syrup on it.",Amy,"['probably', 'got', 'new', 'one', 'finish', 'breakfast', 'look', 'theres', 'entire', 'section', 'dashboard', 'doesnt', 'syrup']","['probabl', 'got', 'new', 'one', 'finish', 'breakfast', 'look', 'there', 'entir', 'section', 'dashboard', 'doesnt', 'syrup']","[('probably', 'ADV'), ('got', 'VERB'), ('new', 'ADJ'), ('one', 'NUM'), ('finish', 'NOUN'), ('breakfast', 'NOUN'), ('look', 'VERB'), ('there', 'PRON'), ('s', 'VERB'), ('entire', 'ADJ'), ('section', 'NOUN'), ('dashboard', 'NOUN'), ('does', 'AUX'), ('nt', 'PART'), ('syrup', 'VERB')]","[('one', 'CARDINAL')]"
Series 08 Episode 09 – The Septum Deviation," I’m odd all the time, everyone knows that. Just last night I tried to see how many fava beans I could fit in my mouth.",Amy,"['im', 'odd', 'time', 'everyone', 'knows', 'last', 'night', 'tried', 'see', 'many', 'fava', 'beans', 'could', 'fit', 'mouth']","['im', 'odd', 'time', 'everyon', 'know', 'last', 'night', 'tri', 'see', 'mani', 'fava', 'bean', 'could', 'fit', 'mouth']","[('i', 'PRON'), ('m', 'VERB'), ('odd', 'ADJ'), ('time', 'NOUN'), ('everyone', 'PRON'), ('knows', 'VERB'), ('last', 'ADJ'), ('night', 'NOUN'), ('tried', 'VERB'), ('see', 'VERB'), ('many', 'ADJ'), ('fava', 'NOUN'), ('beans', 'NOUN'), ('could', 'AUX'), ('fit', 'VERB'), ('mouth', 'NOUN')]","[('last night', 'TIME')]"
Series 08 Episode 09 – The Septum Deviation,Twenty eight.,Amy,"['twenty', 'eight']","['twenti', 'eight']","[('twenty', 'NUM'), ('eight', 'NUM')]","[('twenty eight', 'DATE')]"
Series 08 Episode 09 – The Septum Deviation,Fifty six.,Amy,"['fifty', 'six']","['fifti', 'six']","[('fifty', 'NUM'), ('six', 'NUM')]","[('fifty six', 'CARDINAL')]"
Series 08 Episode 09 – The Septum Deviation," All right. Don’t get upset, but, an earlier appointment opened up for Leonard and he’s getting the surgery right now.",Amy,"['right', 'dont', 'get', 'upset', 'earlier', 'appointment', 'opened', 'leonard', 'hes', 'getting', 'surgery', 'right']","['right', 'dont', 'get', 'upset', 'earlier', 'appoint', 'open', 'leonard', 'he', 'get', 'surgeri', 'right']","[('right', 'INTJ'), ('do', 'AUX'), ('nt', 'PART'), ('get', 'VERB'), ('upset', 'ADJ'), ('earlier', 'ADJ'), ('appointment', 'NOUN'), ('opened', 'VERB'), ('leonard', 'NOUN'), ('he', 'PRON'), ('s', 'AUX'), ('getting', 'VERB'), ('surgery', 'NOUN'), ('right', 'ADV')]",[]
Series 08 Episode 09 – The Septum Deviation," Just go to work, he’ll be fine.",Amy,"['go', 'work', 'hell', 'fine']","['go', 'work', 'hell', 'fine']","[('go', 'VERB'), ('work', 'NOUN'), ('hell', 'NOUN'), ('fine', 'NOUN')]",[]
Series 08 Episode 09 – The Septum Deviation,Fine. It’s sweet that you care about him so much.,Amy,"['fine', 'sweet', 'care', 'much']","['fine', 'sweet', 'care', 'much']","[('fine', 'ADJ'), ('sweet', 'ADJ'), ('care', 'NOUN'), ('much', 'ADV')]",[]
Series 08 Episode 09 – The Septum Deviation," He wore me down. And I was distracted, he has on extra baby powder today.",Amy,"['wore', 'distracted', 'extra', 'baby', 'powder', 'today']","['wore', 'distract', 'extra', 'babi', 'powder', 'today']","[('wore', 'VERB'), ('distracted', 'ADJ'), ('extra', 'ADJ'), ('baby', 'NOUN'), ('powder', 'NOUN'), ('today', 'NOUN')]","[('today', 'DATE')]"
Series 08 Episode 09 – The Septum Deviation," Come on, let’s talk about something other than the surgery.",Amy,"['come', 'lets', 'talk', 'something', 'surgery']","['come', 'let', 'talk', 'someth', 'surgeri']","[('come', 'VERB'), ('lets', 'NOUN'), ('talk', 'VERB'), ('something', 'PRON'), ('surgery', 'NOUN')]",[]
Series 08 Episode 09 – The Septum Deviation,Stubbed his toe on the revolving door on the way in.,Amy,"['stubbed', 'toe', 'revolving', 'door', 'way']","['stub', 'toe', 'revolv', 'door', 'way']","[('stubbed', 'VERB'), ('toe', 'NOUN'), ('revolving', 'VERB'), ('door', 'NOUN'), ('way', 'NOUN')]",[]
Series 08 Episode 09 – The Septum Deviation,Who told you to keep going around?,Amy,"['told', 'keep', 'going', 'around']","['told', 'keep', 'go', 'around']","[('told', 'VERB'), ('keep', 'VERB'), ('going', 'VERB'), ('around', 'ADV')]",[]
Series 08 Episode 09 – The Septum Deviation," Penny has a good point. This is like the man in the supermarket with the goiter on his neck. Whatever you’re thinking, just keep it to yourself.",Amy,"['penny', 'good', 'point', 'like', 'man', 'supermarket', 'goiter', 'neck', 'whatever', 'youre', 'thinking', 'keep']","['penni', 'good', 'point', 'like', 'man', 'supermarket', 'goiter', 'neck', 'whatev', 'your', 'think', 'keep']","[('penny', 'NOUN'), ('good', 'ADJ'), ('point', 'NOUN'), ('like', 'ADP'), ('man', 'NOUN'), ('supermarket', 'NOUN'), ('goiter', 'NOUN'), ('neck', 'NOUN'), ('whatever', 'PRON'), ('you', 'PRON'), ('re', 'AUX'), ('thinking', 'VERB'), ('keep', 'VERB')]",[]
Series 08 Episode 09 – The Septum Deviation,And I’m sure he knew that before you held a grapefruit up next to it.,Amy,"['im', 'sure', 'knew', 'held', 'grapefruit', 'next']","['im', 'sure', 'knew', 'held', 'grapefruit', 'next']","[('i', 'PRON'), ('m', 'VERB'), ('sure', 'ADJ'), ('knew', 'VERB'), ('held', 'VERB'), ('grapefruit', 'NOUN'), ('next', 'ADV')]",[]
Series 08 Episode 09 – The Septum Deviation," Sheldon, you can’t go back there.",Amy,"['sheldon', 'cant', 'go', 'back']","['sheldon', 'cant', 'go', 'back']","[('sheldon', 'PROPN'), ('ca', 'AUX'), ('nt', 'PART'), ('go', 'VERB'), ('back', 'ADV')]","[('sheldon', 'PERSON')]"
Series 08 Episode 09 – The Septum Deviation,Are you okay?,Amy,['okay'],['okay'],"[('okay', 'INTJ')]",[]
Series 08 Episode 09 – The Septum Deviation,Don’t be like that. You two need to talk this out.,Amy,"['dont', 'like', 'two', 'need', 'talk']","['dont', 'like', 'two', 'need', 'talk']","[('do', 'AUX'), ('nt', 'PART'), ('like', 'VERB'), ('two', 'NUM'), ('need', 'NOUN'), ('talk', 'NOUN')]","[('two', 'CARDINAL')]"
Series 08 Episode 09 – The Septum Deviation,Sheldon will move out eventually.,Amy,"['sheldon', 'move', 'eventually']","['sheldon', 'move', 'eventu']","[('sheldon', 'PROPN'), ('move', 'NOUN'), ('eventually', 'ADV')]","[('sheldon', 'ORG')]"
Series 08 Episode 10 – The Champagne Reflection,I know I was thinking that. Is this a show on flags or mind reading?,Amy,"['know', 'thinking', 'show', 'flags', 'mind', 'reading']","['know', 'think', 'show', 'flag', 'mind', 'read']","[('know', 'VERB'), ('thinking', 'NOUN'), ('show', 'NOUN'), ('flags', 'NOUN'), ('mind', 'NOUN'), ('reading', 'VERB')]",[]
Series 08 Episode 10 – The Champagne Reflection," And he really does have one, you jerks on the comment board.",Amy,"['really', 'one', 'jerks', 'comment', 'board']","['realli', 'one', 'jerk', 'comment', 'board']","[('really', 'ADV'), ('one', 'NUM'), ('jerks', 'NOUN'), ('comment', 'NOUN'), ('board', 'NOUN')]","[('one', 'CARDINAL')]"
Series 08 Episode 10 – The Champagne Reflection,After only 232 episodes.,Amy,"['232', 'episodes']","['232', 'episod']","[('232', 'NUM'), ('episodes', 'NOUN')]","[('232', 'CARDINAL')]"
Series 08 Episode 10 – The Champagne Reflection,You said you weren’t gonna bring that up.,Amy,"['said', 'werent', 'gon', 'na', 'bring']","['said', 'werent', 'gon', 'na', 'bring']","[('said', 'VERB'), ('were', 'AUX'), ('nt', 'PART'), ('gon', 'VERB'), ('na', 'PART'), ('bring', 'VERB')]",[]
Series 08 Episode 10 – The Champagne Reflection,That was a good one.,Amy,"['good', 'one']","['good', 'one']","[('good', 'ADJ'), ('one', 'NUM')]",[]
Series 08 Episode 10 – The Champagne Reflection," And, yes, even shed a tear or two.",Amy,"['yes', 'even', 'shed', 'tear', 'two']","['ye', 'even', 'shed', 'tear', 'two']","[('yes', 'INTJ'), ('even', 'ADV'), ('shed', 'VERB'), ('tear', 'NOUN'), ('two', 'NUM')]","[('two', 'CARDINAL')]"
Series 08 Episode 10 – The Champagne Reflection,How many times do I have to say I’m sorry?,Amy,"['many', 'times', 'say', 'im', 'sorry']","['mani', 'time', 'say', 'im', 'sorri']","[('many', 'ADJ'), ('times', 'NOUN'), ('say', 'VERB'), ('i', 'PRON'), ('m', 'VERB'), ('sorry', 'ADJ')]",[]
Series 08 Episode 10 – The Champagne Reflection," Australia, mate.",Amy,"['australia', 'mate']","['australia', 'mate']","[('australia', 'PROPN'), ('mate', 'NOUN')]","[('australia', 'GPE')]"
Series 08 Episode 10 – The Champagne Reflection," Say, Betsy Ross, what you working on?",Amy,"['say', 'betsy', 'ross', 'working']","['say', 'betsi', 'ross', 'work']","[('say', 'VERB'), ('betsy', 'PROPN'), ('ross', 'PROPN'), ('working', 'PROPN')]","[('betsy ross', 'PERSON')]"
Series 08 Episode 10 – The Champagne Reflection," Then who did sew it, hmm?",Amy,"['sew', 'hmm']","['sew', 'hmm']","[('sew', 'VERB'), ('hmm', 'INTJ')]","[('sew hmm', 'ORG')]"
Series 08 Episode 10 – The Champagne Reflection,I do.,Amy,[],[],[],[]
Series 08 Episode 10 – The Champagne Reflection," Wow, that flag is a lifesaver.",Amy,"['wow', 'flag', 'lifesaver']","['wow', 'flag', 'lifesav']","[('wow', 'INTJ'), ('flag', 'NOUN'), ('lifesaver', 'NOUN')]",[]
Series 08 Episode 10 – The Champagne Reflection,Action.,Amy,['action'],['action'],"[('action', 'NOUN')]",[]
Series 08 Episode 10 – The Champagne Reflection," Take that, glass ceiling.",Amy,"['take', 'glass', 'ceiling']","['take', 'glass', 'ceil']","[('take', 'VERB'), ('glass', 'NOUN'), ('ceiling', 'NOUN')]",[]
Series 08 Episode 10 – The Champagne Reflection," Cut. Sheldon, that was beautiful.",Amy,"['cut', 'sheldon', 'beautiful']","['cut', 'sheldon', 'beauti']","[('cut', 'VERB'), ('sheldon', 'PROPN'), ('beautiful', 'ADJ')]",[]
Series 08 Episode 10 – The Champagne Reflection,I pressed it.,Amy,['pressed'],['press'],"[('pressed', 'VERB')]",[]
Series 08 Episode 11 – The Clean Room Infiltration," Wait, She-Hulk’s a lawyer?",Amy,"['wait', 'shehulks', 'lawyer']","['wait', 'shehulk', 'lawyer']","[('wait', 'VERB'), ('shehulks', 'NOUN'), ('lawyer', 'NOUN')]",[]
Series 08 Episode 11 – The Clean Room Infiltration," If you’re not up to hosting Christmas dinner, I’m happy to do it. You can even bring your father.",Amy,"['youre', 'hosting', 'christmas', 'dinner', 'im', 'happy', 'even', 'bring', 'father']","['your', 'host', 'christma', 'dinner', 'im', 'happi', 'even', 'bring', 'father']","[('you', 'PRON'), ('re', 'AUX'), ('hosting', 'VERB'), ('christmas', 'PROPN'), ('dinner', 'NOUN'), ('i', 'PRON'), ('m', 'VERB'), ('happy', 'ADJ'), ('even', 'ADV'), ('bring', 'VERB'), ('father', 'NOUN')]",[]
Series 08 Episode 11 – The Clean Room Infiltration," I’ve always wanted to do a traditional Victorian Christmas. Parlour games, goose and figgy pudding.",Amy,"['ive', 'always', 'wanted', 'traditional', 'victorian', 'christmas', 'parlour', 'games', 'goose', 'figgy', 'pudding']","['ive', 'alway', 'want', 'tradit', 'victorian', 'christma', 'parlour', 'game', 'goos', 'figgi', 'pud']","[('i', 'PRON'), ('ve', 'AUX'), ('always', 'ADV'), ('wanted', 'VERB'), ('traditional', 'ADJ'), ('victorian', 'ADJ'), ('christmas', 'PROPN'), ('parlour', 'NUM'), ('games', 'NOUN'), ('goose', 'NOUN'), ('figgy', 'NOUN'), ('pudding', 'NOUN')]",[]
Series 08 Episode 11 – The Clean Room Infiltration,You’re going.,Amy,"['youre', 'going']","['your', 'go']","[('you', 'PRON'), ('re', 'AUX'), ('going', 'VERB')]",[]
Series 08 Episode 11 – The Clean Room Infiltration,I don’t hate you. I love you.,Amy,"['dont', 'hate', 'love']","['dont', 'hate', 'love']","[('do', 'AUX'), ('nt', 'PART'), ('hate', 'VERB'), ('love', 'VERB')]",[]
Series 08 Episode 11 – The Clean Room Infiltration,What’s going on?,Amy,"['whats', 'going']","['what', 'go']","[('what', 'PRON'), ('s', 'AUX'), ('going', 'VERB')]",[]
Series 08 Episode 11 – The Clean Room Infiltration," Okay, let’s get this Victorian party started. I’ve done some research about some traditional parlour games we can play.",Amy,"['okay', 'lets', 'get', 'victorian', 'party', 'started', 'ive', 'done', 'research', 'traditional', 'parlour', 'games', 'play']","['okay', 'let', 'get', 'victorian', 'parti', 'start', 'ive', 'done', 'research', 'tradit', 'parlour', 'game', 'play']","[('okay', 'INTJ'), ('lets', 'NOUN'), ('get', 'VERB'), ('victorian', 'ADJ'), ('party', 'NOUN'), ('started', 'VERB'), ('i', 'PRON'), ('ve', 'AUX'), ('done', 'VERB'), ('research', 'NOUN'), ('traditional', 'ADJ'), ('parlour', 'NUM'), ('games', 'NOUN'), ('play', 'VERB')]",[]
Series 08 Episode 11 – The Clean Room Infiltration," Well, there’s a fun one called Ball of Wool. You take a ball of wool, and you put it right in the centre of the table. Then people sit on opposite sides of the table and try to blow the wool off.",Amy,"['well', 'theres', 'fun', 'one', 'called', 'ball', 'wool', 'take', 'ball', 'wool', 'put', 'right', 'centre', 'table', 'people', 'sit', 'opposite', 'sides', 'table', 'try', 'blow', 'wool']","['well', 'there', 'fun', 'one', 'call', 'ball', 'wool', 'take', 'ball', 'wool', 'put', 'right', 'centr', 'tabl', 'peopl', 'sit', 'opposit', 'side', 'tabl', 'tri', 'blow', 'wool']","[('well', 'INTJ'), ('there', 'PRON'), ('s', 'VERB'), ('fun', 'NOUN'), ('one', 'NUM'), ('called', 'VERB'), ('ball', 'NOUN'), ('wool', 'NOUN'), ('take', 'VERB'), ('ball', 'NOUN'), ('wool', 'NOUN'), ('put', 'VERB'), ('right', 'ADJ'), ('centre', 'NOUN'), ('table', 'NOUN'), ('people', 'NOUN'), ('sit', 'VERB'), ('opposite', 'ADJ'), ('sides', 'NOUN'), ('table', 'NOUN'), ('try', 'VERB'), ('blow', 'NOUN'), ('wool', 'NOUN')]",[]
