episode_name,dialogue,person_scene,stemmed_words,pos_tags,entities,filtered_words
Series 08 Episode 03 – The First Pitch Insufficiency," It’s a good thing I’m not wearing flag underwear right now, ’cause there’s about to be a fire.",Amy,"['good', 'thing', 'im', 'wear', 'flag', 'underwear', 'right', 'caus', 'there', 'fire']","[('good', 'ADJ'), ('thing', 'NOUN'), ('i', 'PRON'), ('m', 'AUX'), ('wearing', 'VERB'), ('flag', 'NOUN'), ('underwear', 'NOUN'), ('right', 'ADJ'), ('cause', 'NOUN'), ('there', 'PRON'), ('s', 'VERB'), ('fire', 'NOUN')]",[],"['good', 'thing', 'im', 'wearing', 'flag', 'underwear', 'right', 'cause', 'theres', 'fire']"
Series 08 Episode 03 – The First Pitch Insufficiency,So when do you guys plan on getting married?,Amy,"['guy', 'plan', 'get', 'marri']","[('guys', 'NOUN'), ('plan', 'VERB'), ('getting', 'AUX'), ('married', 'VERB')]",[],"['guys', 'plan', 'getting', 'married']"
Series 08 Episode 03 – The First Pitch Insufficiency,Of course. Can I have a bite of your burger?,Amy,"['cours', 'bite', 'burger']","[('course', 'NOUN'), ('bite', 'VERB'), ('burger', 'NOUN')]",[],"['course', 'bite', 'burger']"
Series 08 Episode 03 – The First Pitch Insufficiency," They developed the Relationship Closeness Inventory, which predicts the stability of a couple based on behaviour.",Amy,"['develop', 'relationship', 'close', 'inventori', 'predict', 'stabil', 'coupl', 'base', 'behaviour']","[('developed', 'VERB'), ('relationship', 'NOUN'), ('closeness', 'NOUN'), ('inventory', 'NOUN'), ('predicts', 'NOUN'), ('stability', 'NOUN'), ('couple', 'NOUN'), ('based', 'VERB'), ('behaviour', 'NOUN')]",[],"['developed', 'relationship', 'closeness', 'inventory', 'predicts', 'stability', 'couple', 'based', 'behaviour']"
Series 08 Episode 03 – The First Pitch Insufficiency,Sheldon and I got an eight-point-two out of ten.,Amy,"['sheldon', 'got', 'eightpointtwo', 'ten']","[('sheldon', 'PROPN'), ('got', 'VERB'), ('eightpointtwo', 'NOUN'), ('ten', 'NUM')]","[('sheldon got eightpointtwo', 'ORG')]","['sheldon', 'got', 'eightpointtwo', 'ten']"
Series 08 Episode 03 – The First Pitch Insufficiency,I’m gonna let you count this as two dates. They’re a lot of work.,Amy,"['im', 'gon', 'na', 'let', 'count', 'two', 'date', 'theyr', 'lot', 'work']","[('i', 'PRON'), ('m', 'AUX'), ('gon', 'VERB'), ('na', 'PART'), ('let', 'AUX'), ('count', 'VERB'), ('two', 'NUM'), ('dates', 'NOUN'), ('they', 'PRON'), ('re', 'VERB'), ('lot', 'NOUN'), ('work', 'NOUN')]","[('two', 'CARDINAL')]","['im', 'gon', 'na', 'let', 'count', 'two', 'dates', 'theyre', 'lot', 'work']"
Series 08 Episode 03 – The First Pitch Insufficiency," No, we’re sorry. We never should have been comparing relationships in the first place.",Amy,"['sorri', 'never', 'compar', 'relationship', 'first', 'place']","[('sorry', 'ADV'), ('never', 'ADV'), ('comparing', 'VERB'), ('relationships', 'NOUN'), ('first', 'ADJ'), ('place', 'NOUN')]","[('first', 'ORDINAL')]","['sorry', 'never', 'comparing', 'relationships', 'first', 'place']"
Series 08 Episode 03 – The First Pitch Insufficiency,It would make me so happy if you said things like that.,Amy,"['would', 'make', 'happi', 'said', 'thing', 'like']","[('would', 'AUX'), ('make', 'VERB'), ('happy', 'ADJ'), ('said', 'VERB'), ('things', 'NOUN'), ('like', 'ADP')]",[],"['would', 'make', 'happy', 'said', 'things', 'like']"
Series 08 Episode 03 – The First Pitch Insufficiency," Sheldon, what did you expect?",Amy,"['sheldon', 'expect']","[('sheldon', 'PROPN'), ('expect', 'VERB')]","[('sheldon expect', 'PERSON')]","['sheldon', 'expect']"
Series 08 Episode 03 – The First Pitch Insufficiency," I’ll tell you what. If we stay, I’ll buy you cotton candy and a bobblehead.",Amy,"['ill', 'tell', 'stay', 'ill', 'buy', 'cotton', 'candi', 'bobblehead']","[('ill', 'PROPN'), ('tell', 'NOUN'), ('stay', 'VERB'), ('ill', 'ADJ'), ('buy', 'NOUN'), ('cotton', 'NOUN'), ('candy', 'NOUN'), ('bobblehead', 'NOUN')]","[('ill tell', 'PERSON')]","['ill', 'tell', 'stay', 'ill', 'buy', 'cotton', 'candy', 'bobblehead']"
Series 08 Episode 03 – The First Pitch Insufficiency,Does it matter?,Amy,['matter'],"[('matter', 'NOUN')]",[],['matter']
Series 08 Episode 04 – The Hook-Up Reverbration," So, Howard, is Stuart still living with your mom?",Amy,"['howard', 'stuart', 'still', 'live', 'mom']","[('howard', 'PROPN'), ('stuart', 'PROPN'), ('still', 'ADV'), ('living', 'VERB'), ('mom', 'NOUN')]","[('howard stuart', 'PERSON')]","['howard', 'stuart', 'still', 'living', 'mom']"
Series 08 Episode 04 – The Hook-Up Reverbration," I’m with him three years, nothing. She’s with him two minutes, and he’s taking his pants off.",Amy,"['im', 'three', 'year', 'noth', 'she', 'two', 'minut', 'he', 'take', 'pant']","[('i', 'PRON'), ('m', 'VERB'), ('three', 'NUM'), ('years', 'NOUN'), ('nothing', 'PRON'), ('she', 'PRON'), ('s', 'VERB'), ('two', 'NUM'), ('minutes', 'NOUN'), ('he', 'PRON'), ('s', 'AUX'), ('taking', 'VERB'), ('pants', 'NOUN')]","[('three years', 'DATE'), ('two minutes', 'TIME')]","['im', 'three', 'years', 'nothing', 'shes', 'two', 'minutes', 'hes', 'taking', 'pants']"
Series 08 Episode 04 – The Hook-Up Reverbration,We have led different lives.,Amy,"['led', 'differ', 'live']","[('led', 'VERB'), ('different', 'ADJ'), ('lives', 'NOUN')]",[],"['led', 'different', 'lives']"
Series 08 Episode 04 – The Hook-Up Reverbration,You really went your entire life without anyone saying I hate you to your face?,Amy,"['realli', 'went', 'entir', 'life', 'without', 'anyon', 'say', 'hate', 'face']","[('really', 'ADV'), ('went', 'VERB'), ('entire', 'ADJ'), ('life', 'NOUN'), ('without', 'ADP'), ('anyone', 'PRON'), ('saying', 'VERB'), ('hate', 'NOUN'), ('face', 'VERB')]",[],"['really', 'went', 'entire', 'life', 'without', 'anyone', 'saying', 'hate', 'face']"
Series 08 Episode 04 – The Hook-Up Reverbration," I’d say it now, but look at those cheekbones.",Amy,"['id', 'say', 'look', 'cheekbon']","[('i', 'PRON'), ('d', 'PROPN'), ('say', 'VERB'), ('look', 'VERB'), ('cheekbones', 'NOUN')]",[],"['id', 'say', 'look', 'cheekbones']"
Series 08 Episode 04 – The Hook-Up Reverbration,Hmm-hmm.,Amy,['hmmhmm'],"[('hmmhmm', 'PROPN')]",[],['hmmhmm']
Series 08 Episode 04 – The Hook-Up Reverbration," What if you just hang around and act like her friend until you wear her down? I mean, next thing you know, you’re in her home, you’re eating her food, drinking her wine.",Amy,"['hang', 'around', 'act', 'like', 'friend', 'wear', 'mean', 'next', 'thing', 'know', 'your', 'home', 'your', 'eat', 'food', 'drink', 'wine']","[('hang', 'VERB'), ('around', 'ADP'), ('act', 'NOUN'), ('like', 'ADP'), ('friend', 'NOUN'), ('wear', 'VERB'), ('mean', 'ADJ'), ('next', 'ADJ'), ('thing', 'NOUN'), ('know', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('home', 'ADV'), ('you', 'PRON'), ('re', 'AUX'), ('eating', 'VERB'), ('food', 'NOUN'), ('drinking', 'VERB'), ('wine', 'NOUN')]",[],"['hang', 'around', 'act', 'like', 'friend', 'wear', 'mean', 'next', 'thing', 'know', 'youre', 'home', 'youre', 'eating', 'food', 'drinking', 'wine']"
Series 08 Episode 04 – The Hook-Up Reverbration,You’re right. Cheers.,Amy,"['your', 'right', 'cheer']","[('you', 'PRON'), ('re', 'VERB'), ('right', 'ADJ'), ('cheers', 'NOUN')]",[],"['youre', 'right', 'cheers']"
Series 08 Episode 04 – The Hook-Up Reverbration," I’m gonna go with Penny on this one. Then again, why wouldn’t I? I mean, we go way back.",Amy,"['im', 'gon', 'na', 'go', 'penni', 'one', 'wouldnt', 'mean', 'go', 'way', 'back']","[('i', 'PRON'), ('m', 'AUX'), ('gon', 'VERB'), ('na', 'PART'), ('go', 'VERB'), ('penny', 'NOUN'), ('one', 'PRON'), ('would', 'AUX'), ('nt', 'PART'), ('mean', 'VERB'), ('go', 'VERB'), ('way', 'ADV'), ('back', 'ADV')]",[],"['im', 'gon', 'na', 'go', 'penny', 'one', 'wouldnt', 'mean', 'go', 'way', 'back']"
Series 08 Episode 04 – The Hook-Up Reverbration,Shh. Amy’s here now.,Amy,"['shh', 'ami']","[('shh', 'PROPN'), ('amys', 'PROPN')]",[],"['shh', 'amys']"
Series 08 Episode 04 – The Hook-Up Reverbration,Of course.,Amy,['cours'],"[('course', 'NOUN')]",[],['course']
Series 08 Episode 04 – The Hook-Up Reverbration," I’m feeling a little backed into a corner, Sheldon.",Amy,"['im', 'feel', 'littl', 'back', 'corner', 'sheldon']","[('i', 'PRON'), ('m', 'AUX'), ('feeling', 'VERB'), ('little', 'ADJ'), ('backed', 'VERB'), ('corner', 'NOUN'), ('sheldon', 'NOUN')]",[],"['im', 'feeling', 'little', 'backed', 'corner', 'sheldon']"
Series 08 Episode 04 – The Hook-Up Reverbration," Interesting. Can you see how a grown man, an accomplished scientist, who invests in a store that sells picture books about flying men in colourful underwear might be wasting both his financial and intellectual resources?",Amy,"['interest', 'see', 'grown', 'man', 'accomplish', 'scientist', 'invest', 'store', 'sell', 'pictur', 'book', 'fli', 'men', 'colour', 'underwear', 'might', 'wast', 'financi', 'intellectu', 'resourc']","[('interesting', 'ADJ'), ('see', 'VERB'), ('grown', 'ADJ'), ('man', 'NOUN'), ('accomplished', 'VERB'), ('scientist', 'NOUN'), ('invests', 'NOUN'), ('store', 'NOUN'), ('sells', 'VERB'), ('picture', 'NOUN'), ('books', 'NOUN'), ('flying', 'VERB'), ('men', 'NOUN'), ('colourful', 'ADJ'), ('underwear', 'NOUN'), ('might', 'AUX'), ('wasting', 'VERB'), ('financial', 'ADJ'), ('intellectual', 'ADJ'), ('resources', 'NOUN')]",[],"['interesting', 'see', 'grown', 'man', 'accomplished', 'scientist', 'invests', 'store', 'sells', 'picture', 'books', 'flying', 'men', 'colourful', 'underwear', 'might', 'wasting', 'financial', 'intellectual', 'resources']"
Series 08 Episode 04 – The Hook-Up Reverbration,Then I think it’s a terrific idea.,Amy,"['think', 'terrif', 'idea']","[('think', 'VERB'), ('terrific', 'ADJ'), ('idea', 'NOUN')]",[],"['think', 'terrific', 'idea']"
Series 08 Episode 05 – The Focus Attenuation,Of course I do.,Amy,['cours'],"[('course', 'NOUN')]",[],['course']
Series 08 Episode 05 – The Focus Attenuation," I’ll check my underpants. I’m so excited, I think I peed.",Amy,"['ill', 'check', 'underp', 'im', 'excit', 'think', 'peed']","[('ill', 'ADJ'), ('check', 'NOUN'), ('underpants', 'NOUN'), ('i', 'PRON'), ('m', 'VERB'), ('excited', 'ADJ'), ('think', 'VERB'), ('peed', 'NOUN')]",[],"['ill', 'check', 'underpants', 'im', 'excited', 'think', 'peed']"
Series 08 Episode 05 – The Focus Attenuation,Ooh. There’s a cover band in the lounge.,Amy,"['ooh', 'there', 'cover', 'band', 'loung']","[('ooh', 'INTJ'), ('there', 'PRON'), ('s', 'VERB'), ('cover', 'NOUN'), ('band', 'NOUN'), ('lounge', 'NOUN')]",[],"['ooh', 'theres', 'cover', 'band', 'lounge']"
Series 08 Episode 05 – The Focus Attenuation,But they play Barry Manilow.,Amy,"['play', 'barri', 'manilow']","[('play', 'VERB'), ('barry', 'PROPN'), ('manilow', 'PROPN')]",[],"['play', 'barry', 'manilow']"
Series 08 Episode 05 – The Focus Attenuation,But they’re called Fairly Manilow.,Amy,"['theyr', 'call', 'fairli', 'manilow']","[('they', 'PRON'), ('re', 'AUX'), ('called', 'VERB'), ('fairly', 'ADV'), ('manilow', 'ADV')]",[],"['theyre', 'called', 'fairly', 'manilow']"
Series 08 Episode 05 – The Focus Attenuation,Great.,Amy,['great'],"[('great', 'ADJ')]",[],['great']
Series 08 Episode 05 – The Focus Attenuation,What if we don’t want to vomit?,Amy,"['dont', 'want', 'vomit']","[('do', 'AUX'), ('nt', 'PART'), ('want', 'VERB'), ('vomit', 'VERB')]",[],"['dont', 'want', 'vomit']"
Series 08 Episode 05 – The Focus Attenuation,What?,Amy,[],[],[],[]
Series 08 Episode 05 – The Focus Attenuation,What does that mean?,Amy,['mean'],"[('mean', 'VERB')]",[],['mean']
Series 08 Episode 05 – The Focus Attenuation,Can you start in the morning?,Amy,"['start', 'morn']","[('start', 'VERB'), ('morning', 'NOUN')]","[('morning', 'TIME')]","['start', 'morning']"
Series 08 Episode 05 – The Focus Attenuation," So, um, now that Penny’s not coming…",Amy,"['um', 'penni', 'coming…']","[('um', 'INTJ'), ('pennys', 'NOUN'), ('coming', 'VERB'), ('…', 'PUNCT')]",[],"['um', 'pennys', 'coming…']"
Series 08 Episode 05 – The Focus Attenuation,Okay.,Amy,['okay'],"[('okay', 'INTJ')]",[],['okay']
Series 08 Episode 05 – The Focus Attenuation," Maybe after this, you’ll be in the mood for some Manilow.",Amy,"['mayb', 'youll', 'mood', 'manilow']","[('maybe', 'ADV'), ('you', 'PRON'), ('ll', 'AUX'), ('mood', 'VERB'), ('manilow', 'ADJ')]",[],"['maybe', 'youll', 'mood', 'manilow']"
Series 08 Episode 05 – The Focus Attenuation," Look at us out, while Penny’s in the room studying.",Amy,"['look', 'us', 'penni', 'room', 'studi']","[('look', 'VERB'), ('us', 'PRON'), ('pennys', 'NOUN'), ('room', 'NOUN'), ('studying', 'VERB')]",[],"['look', 'us', 'pennys', 'room', 'studying']"
Series 08 Episode 05 – The Focus Attenuation,It is. But enough about Penny. Let’s talk about us. We’re looking good.,Amy,"['enough', 'penni', 'let', 'talk', 'us', 'look', 'good']","[('enough', 'ADJ'), ('penny', 'NOUN'), ('lets', 'NOUN'), ('talk', 'VERB'), ('us', 'PRON'), ('looking', 'VERB'), ('good', 'ADJ')]",[],"['enough', 'penny', 'lets', 'talk', 'us', 'looking', 'good']"
Series 08 Episode 05 – The Focus Attenuation," Better than good. I mean, look at you. Your body’s bangin’.",Amy,"['better', 'good', 'mean', 'look', 'bodi', 'bangin']","[('better', 'ADV'), ('good', 'ADJ'), ('mean', 'ADJ'), ('look', 'VERB'), ('bodys', 'ADJ'), ('bangin', 'NOUN')]",[],"['better', 'good', 'mean', 'look', 'bodys', 'bangin']"
Series 08 Episode 05 – The Focus Attenuation," Don’t Amy me. We’re always talking about how hot Penny is. Come on, scientist to scientist, how big are those Hadron Colliders?",Amy,"['dont', 'ami', 'alway', 'talk', 'hot', 'penni', 'come', 'scientist', 'scientist', 'big', 'hadron', 'collid']","[('do', 'AUX'), ('nt', 'PART'), ('amy', 'ADV'), ('always', 'ADV'), ('talking', 'VERB'), ('hot', 'ADJ'), ('penny', 'NOUN'), ('come', 'PROPN'), ('scientist', 'PROPN'), ('scientist', 'PROPN'), ('big', 'PROPN'), ('hadron', 'PROPN'), ('colliders', 'NOUN')]",[],"['dont', 'amy', 'always', 'talking', 'hot', 'penny', 'come', 'scientist', 'scientist', 'big', 'hadron', 'colliders']"
Series 08 Episode 05 – The Focus Attenuation," Oh, don’t be embarrassed. I’ll show you the divot in my spine.",Amy,"['oh', 'dont', 'embarrass', 'ill', 'show', 'divot', 'spine']","[('oh', 'INTJ'), ('do', 'AUX'), ('nt', 'PART'), ('embarrassed', 'VERB'), ('ill', 'ADJ'), ('show', 'NOUN'), ('divot', 'NOUN'), ('spine', 'NOUN')]",[],"['oh', 'dont', 'embarrassed', 'ill', 'show', 'divot', 'spine']"
Series 08 Episode 05 – The Focus Attenuation," No, no, it’s okay. I was born with it. If you put a double-A battery in there, it makes my leg kick.",Amy,"['okay', 'born', 'put', 'doublea', 'batteri', 'make', 'leg', 'kick']","[('okay', 'INTJ'), ('born', 'VERB'), ('put', 'VERB'), ('doublea', 'NOUN'), ('battery', 'NOUN'), ('makes', 'VERB'), ('leg', 'NOUN'), ('kick', 'NOUN')]",[],"['okay', 'born', 'put', 'doublea', 'battery', 'makes', 'leg', 'kick']"
Series 08 Episode 05 – The Focus Attenuation,We had a complaint about somebody pooping on a party in there.,Amy,"['complaint', 'somebodi', 'poop', 'parti']","[('complaint', 'VERB'), ('somebody', 'PRON'), ('pooping', 'VERB'), ('party', 'NOUN')]",[],"['complaint', 'somebody', 'pooping', 'party']"
Series 08 Episode 05 – The Focus Attenuation,Why’d you tell her? It was working.,Amy,"['whyd', 'tell', 'work']","[('why', 'SCONJ'), ('d', 'NOUN'), ('tell', 'NOUN'), ('working', 'VERB')]",[],"['whyd', 'tell', 'working']"
Series 08 Episode 05 – The Focus Attenuation,We’re having the best time.,Amy,"['best', 'time']","[('best', 'ADJ'), ('time', 'NOUN')]",[],"['best', 'time']"
Series 08 Episode 05 – The Focus Attenuation," Hey, Penny, hey, let’s go. We found a place that has Australian male strippers.",Amy,"['hey', 'penni', 'hey', 'let', 'go', 'found', 'place', 'australian', 'male', 'stripper']","[('hey', 'INTJ'), ('penny', 'NOUN'), ('hey', 'INTJ'), ('lets', 'AUX'), ('go', 'VERB'), ('found', 'VERB'), ('place', 'NOUN'), ('australian', 'ADJ'), ('male', 'ADJ'), ('strippers', 'NOUN')]","[('australian', 'NORP')]","['hey', 'penny', 'hey', 'lets', 'go', 'found', 'place', 'australian', 'male', 'strippers']"
Series 08 Episode 05 – The Focus Attenuation,Can you believe this nerd?,Amy,"['believ', 'nerd']","[('believe', 'VERB'), ('nerd', 'NOUN')]",[],"['believe', 'nerd']"
Series 08 Episode 05 – The Focus Attenuation," Okay, okay, this is obviously very important to her. Let’s just, we’ll help her study so she can get done quicker. Here, here, I’m gonna quiz you. I’m gonna quiz you. I got your notes. I got your notes. I got your notes. If you want these, they’re gonna be at the strip club.",Amy,"['okay', 'okay', 'obvious', 'import', 'let', 'well', 'help', 'studi', 'get', 'done', 'quicker', 'im', 'gon', 'na', 'quiz', 'im', 'gon', 'na', 'quiz', 'got', 'note', 'got', 'note', 'got', 'note', 'want', 'theyr', 'gon', 'na', 'strip', 'club']","[('okay', 'INTJ'), ('okay', 'INTJ'), ('obviously', 'ADV'), ('important', 'ADJ'), ('lets', 'NOUN'), ('well', 'ADV'), ('help', 'VERB'), ('study', 'VERB'), ('get', 'AUX'), ('done', 'VERB'), ('quicker', 'ADJ'), ('i', 'PRON'), ('m', 'AUX'), ('gon', 'VERB'), ('na', 'ADP'), ('quiz', 'NOUN'), ('i', 'PRON'), ('m', 'AUX'), ('gon', 'VERB'), ('na', 'ADP'), ('quiz', 'NOUN'), ('got', 'VERB'), ('notes', 'NOUN'), ('got', 'VERB'), ('notes', 'NOUN'), ('got', 'VERB'), ('notes', 'NOUN'), ('want', 'VERB'), ('they', 'PRON'), ('re', 'AUX'), ('gon', 'VERB'), ('na', 'PART'), ('strip', 'VERB'), ('club', 'NOUN')]",[],"['okay', 'okay', 'obviously', 'important', 'lets', 'well', 'help', 'study', 'get', 'done', 'quicker', 'im', 'gon', 'na', 'quiz', 'im', 'gon', 'na', 'quiz', 'got', 'notes', 'got', 'notes', 'got', 'notes', 'want', 'theyre', 'gon', 'na', 'strip', 'club']"
Series 08 Episode 05 – The Focus Attenuation," We had some pretty hot corpses in my anatomy class, but none of them moved like that.",Amy,"['pretti', 'hot', 'corps', 'anatomi', 'class', 'none', 'move', 'like']","[('pretty', 'ADV'), ('hot', 'ADJ'), ('corpses', 'NOUN'), ('anatomy', 'NOUN'), ('class', 'NOUN'), ('none', 'NOUN'), ('moved', 'VERB'), ('like', 'ADP')]",[],"['pretty', 'hot', 'corpses', 'anatomy', 'class', 'none', 'moved', 'like']"
Series 08 Episode 05 – The Focus Attenuation,Okay.,Amy,['okay'],"[('okay', 'INTJ')]",[],['okay']
Series 08 Episode 06 – The Expedition Approximation," You know when you bend over, I can see down your shirt?",Amy,"['know', 'bend', 'see', 'shirt']","[('know', 'VERB'), ('bend', 'VERB'), ('see', 'INTJ'), ('shirt', 'NOUN')]",[],"['know', 'bend', 'see', 'shirt']"
Series 08 Episode 06 – The Expedition Approximation," Most universities have them. When I was an undergrad, I spent three days in one pledging a sorority.",Amy,"['univers', 'undergrad', 'spent', 'three', 'day', 'one', 'pledg', 'soror']","[('universities', 'NOUN'), ('undergrad', 'NOUN'), ('spent', 'VERB'), ('three', 'NUM'), ('days', 'NOUN'), ('one', 'NUM'), ('pledging', 'VERB'), ('sorority', 'NOUN')]","[('three days', 'DATE'), ('one', 'CARDINAL')]","['universities', 'undergrad', 'spent', 'three', 'days', 'one', 'pledging', 'sorority']"
